time,close
2015-06-25 00:00:00,33.85
2015-06-26 00:00:00,33.65
2015-06-29 00:00:00,33.41
2015-06-30 00:00:00,34.07
2015-07-01 00:00:00,33.49
2015-07-02 00:00:00,33.92
2015-07-06 00:00:00,33.12
2015-07-07 00:00:00,31.8
2015-07-08 00:00:00,32.05
2015-07-09 00:00:00,32.77
2015-07-10 00:00:00,32.85
2015-07-13 00:00:00,33.2
2015-07-14 00:00:00,32.81
2015-07-15 00:00:00,32.02
2015-07-16 00:00:00,31.8
2015-07-17 00:00:00,32.16
2015-07-20 00:00:00,32.06
2015-07-21 00:00:00,32.35
2015-07-22 00:00:00,31.72
2015-07-23 00:00:00,31.59
2015-07-24 00:00:00,30.85
2015-07-27 00:00:00,30.48
2015-07-28 00:00:00,31.08
2015-07-29 00:00:00,30.62
2015-07-30 00:00:00,30.72
2015-07-31 00:00:00,30.39
2015-08-03 00:00:00,30.3
2015-08-04 00:00:00,30.28
2015-08-05 00:00:00,30.04
2015-08-06 00:00:00,30.07
2015-08-07 00:00:00,30.46
2015-08-10 00:00:00,30.83
2015-08-11 00:00:00,30.47
2015-08-12 00:00:00,29.42
2015-08-13 00:00:00,29.31
2015-08-14 00:00:00,29.4
2015-08-17 00:00:00,29.37
2015-08-18 00:00:00,28.62
2015-08-19 00:00:00,28.21
2015-08-20 00:00:00,28.28
2015-08-21 00:00:00,27.67
2015-08-24 00:00:00,26.86
2015-08-25 00:00:00,27.15
2015-08-26 00:00:00,26.44
2015-08-27 00:00:00,27.24
2015-08-28 00:00:00,28.17
2015-08-31 00:00:00,28.25
2015-09-01 00:00:00,27.55
2015-09-02 00:00:00,27.09
2015-09-03 00:00:00,27.07
2015-09-04 00:00:00,26.73
2015-09-08 00:00:00,27.17
2015-09-09 00:00:00,26.9
2015-09-10 00:00:00,27.17
2015-09-11 00:00:00,26.85
2015-09-14 00:00:00,27.13
2015-09-15 00:00:00,26.66
2015-09-16 00:00:00,26.89
2015-09-17 00:00:00,26.87
2015-09-18 00:00:00,26.25
2015-09-21 00:00:00,26.71
2015-09-22 00:00:00,26.34
2015-09-23 00:00:00,26.54
2015-09-24 00:00:00,27.18
2015-09-25 00:00:00,27.91
2015-09-28 00:00:00,27.37
2015-09-29 00:00:00,27.69
2015-09-30 00:00:00,27.34
2015-10-01 00:00:00,27.32
2015-10-02 00:00:00,28.06
2015-10-05 00:00:00,28.66
2015-10-06 00:00:00,28.71
2015-10-07 00:00:00,28.62
2015-10-08 00:00:00,28.36
2015-10-09 00:00:00,28.34
2015-10-12 00:00:00,28.18
2015-10-13 00:00:00,28.79
2015-10-14 00:00:00,28.83
2015-10-15 00:00:00,28.58
2015-10-16 00:00:00,28.6
2015-10-19 00:00:00,28.14
2015-10-20 00:00:00,28.66
2015-10-21 00:00:00,29.18
2015-10-22 00:00:00,28.85
2015-10-23 00:00:00,28.57
2015-10-26 00:00:00,27.78
2015-10-27 00:00:00,27.89
2015-10-28 00:00:00,28.11
2015-10-29 00:00:00,27.88
2015-10-30 00:00:00,28.2
2015-11-02 01:00:00,27.85
2015-11-03 01:00:00,28.15
2015-11-04 01:00:00,28.5
2015-11-05 01:00:00,27.83
2015-11-06 01:00:00,28.04
2015-11-09 01:00:00,27.77
2015-11-10 01:00:00,27.27
2015-11-11 01:00:00,27.18
2015-11-12 01:00:00,27.44
2015-11-13 01:00:00,27.04
2015-11-16 01:00:00,27.29
2015-11-17 01:00:00,27.47
2015-11-18 01:00:00,27.44
2015-11-19 01:00:00,27.84
2015-11-20 01:00:00,28.18
2015-11-23 01:00:00,28.19
2015-11-24 01:00:00,28.59
2015-11-25 01:00:00,29.21
2015-11-27 01:00:00,29.08
2015-11-30 01:00:00,29.42
2015-12-01 01:00:00,30.08
2015-12-02 01:00:00,30.57
2015-12-03 01:00:00,30.87
2015-12-04 01:00:00,32.08
2015-12-07 01:00:00,31.25
2015-12-08 01:00:00,31.49
2015-12-09 01:00:00,31.11
2015-12-10 01:00:00,31.79
2015-12-11 01:00:00,31.36
2015-12-14 01:00:00,31.12
2015-12-15 01:00:00,30.7
2015-12-16 01:00:00,30.37
2015-12-17 01:00:00,30.07
2015-12-18 01:00:00,30.53
2015-12-21 01:00:00,31.03
2015-12-22 01:00:00,30.69
2015-12-23 01:00:00,30.76
2015-12-24 01:00:00,31.1
2015-12-28 01:00:00,30.44
2015-12-29 01:00:00,30.77
2015-12-30 01:00:00,31.07
2015-12-31 01:00:00,30.75
2016-01-04 01:00:00,30.12
2016-01-05 01:00:00,29.81
2016-01-06 01:00:00,29.78
2016-01-07 01:00:00,29.62
2016-01-08 01:00:00,29.64
2016-01-11 01:00:00,29.25
2016-01-12 01:00:00,29.18
2016-01-13 01:00:00,29.54
2016-01-14 01:00:00,29.75
2016-01-15 01:00:00,29.65
2016-01-19 01:00:00,30.03
2016-01-20 01:00:00,29.81
2016-01-21 01:00:00,29.94
2016-01-22 01:00:00,30.5
2016-01-25 01:00:00,30.44
2016-01-26 01:00:00,30.74
2016-01-27 01:00:00,30.87
2016-01-28 01:00:00,30.69
2016-01-29 01:00:00,30.88
2016-02-01 01:00:00,30.76
2016-02-02 01:00:00,30.79
2016-02-03 01:00:00,30.98
2016-02-04 01:00:00,31.24
2016-02-05 01:00:00,31.23
2016-02-08 01:00:00,30.75
2016-02-09 01:00:00,30.7
2016-02-10 01:00:00,31.01
2016-02-11 01:00:00,31.59
2016-02-12 01:00:00,31.8
2016-02-16 01:00:00,31.61
2016-02-17 01:00:00,31.99
2016-02-18 01:00:00,31.83
2016-02-19 01:00:00,31.63
2016-02-22 01:00:00,31.74
2016-02-23 01:00:00,31.01
2016-02-24 01:00:00,31.19
2016-02-25 01:00:00,30.91
2016-02-26 01:00:00,31.23
2016-02-29 01:00:00,30.87
2016-03-01 01:00:00,30.54
2016-03-02 01:00:00,30.37
2016-03-03 01:00:00,30.61
2016-03-04 01:00:00,30.96
2016-03-07 01:00:00,31.17
2016-03-08 01:00:00,31.14
2016-03-09 01:00:00,31.74
2016-03-10 01:00:00,31.62
2016-03-11 01:00:00,32.13
2016-03-14 00:00:00,32.45
2016-03-15 00:00:00,32.49
2016-03-16 00:00:00,32.69
2016-03-17 00:00:00,33.41
2016-03-18 00:00:00,33.42
2016-03-21 00:00:00,33.58
2016-03-22 00:00:00,33.93
2016-03-23 00:00:00,33.36
2016-03-24 00:00:00,33.18
2016-03-28 00:00:00,33.63
2016-03-29 00:00:00,34.05
2016-03-30 00:00:00,33.79
2016-03-31 00:00:00,34.22
2016-04-01 00:00:00,34.45
2016-04-04 00:00:00,34.69
2016-04-05 00:00:00,33.99
2016-04-06 00:00:00,34.26
2016-04-07 00:00:00,34.1
2016-04-08 00:00:00,33.94
2016-04-11 00:00:00,33.9
2016-04-12 00:00:00,33.69
2016-04-13 00:00:00,33.96
2016-04-14 00:00:00,33.69
2016-04-15 00:00:00,33.38
2016-04-18 00:00:00,33.95
2016-04-19 00:00:00,34.78
2016-04-20 00:00:00,34.64
2016-04-21 00:00:00,34.5
2016-04-22 00:00:00,34.3
2016-04-25 00:00:00,34.2
2016-04-26 00:00:00,34.21
2016-04-27 00:00:00,33.87
2016-04-28 00:00:00,33.27
2016-04-29 00:00:00,33.14
2016-05-02 00:00:00,32.5
2016-05-03 00:00:00,32.41
2016-05-04 00:00:00,32.47
2016-05-05 00:00:00,32.26
2016-05-06 00:00:00,33.06
2016-05-09 00:00:00,32.83
2016-05-10 00:00:00,33.44
2016-05-11 00:00:00,33.36
2016-05-12 00:00:00,32.57
2016-05-13 00:00:00,32.5
2016-05-16 00:00:00,32.79
2016-05-17 00:00:00,32.78
2016-05-18 00:00:00,32.45
2016-05-19 00:00:00,31.91
2016-05-20 00:00:00,31.27
2016-05-23 00:00:00,31.15
2016-05-24 00:00:00,30.89
2016-05-25 00:00:00,31.34
2016-05-26 00:00:00,31.04
2016-05-27 00:00:00,31.48
2016-05-31 00:00:00,31.82
2016-06-01 00:00:00,32.19
2016-06-02 00:00:00,32.26
2016-06-03 00:00:00,32.26
2016-06-06 00:00:00,32.51
2016-06-07 00:00:00,32.29
2016-06-08 00:00:00,32.89
2016-06-09 00:00:00,33.03
2016-06-10 00:00:00,32.76
2016-06-13 00:00:00,32.51
2016-06-14 00:00:00,32.52
2016-06-15 00:00:00,31.96
2016-06-16 00:00:00,31.16
2016-06-17 00:00:00,31.93
2016-06-20 00:00:00,31.64
2016-06-21 00:00:00,31.36
2016-06-22 00:00:00,32.24
2016-06-23 00:00:00,32.46
2016-06-24 00:00:00,31.66
2016-06-27 00:00:00,31.93
2016-06-28 00:00:00,31.76
2016-06-29 00:00:00,31.44
2016-06-30 00:00:00,32.07
2016-07-01 00:00:00,31.64
2016-07-05 00:00:00,31.32
2016-07-06 00:00:00,30.79
2016-07-07 00:00:00,30.18
2016-07-08 00:00:00,30.78
2016-07-11 00:00:00,30.75
2016-07-12 00:00:00,31.32
2016-07-13 00:00:00,31.24
2016-07-14 00:00:00,31.19
2016-07-15 00:00:00,31.42
2016-07-18 00:00:00,31.47
2016-07-19 00:00:00,31.18
2016-07-20 00:00:00,31.25
2016-07-21 00:00:00,31.6
2016-07-22 00:00:00,30.7
2016-07-25 00:00:00,29.96
2016-07-26 00:00:00,30.08
2016-07-27 00:00:00,30.02
2016-07-28 00:00:00,29.98
2016-07-29 00:00:00,30.85
2016-08-01 00:00:00,30.22
2016-08-02 00:00:00,30.54
2016-08-03 00:00:00,30.81
2016-08-04 00:00:00,31.03
2016-08-05 00:00:00,31.01
2016-08-08 00:00:00,31.42
2016-08-09 00:00:00,31.65
2016-08-10 00:00:00,31.99
2016-08-11 00:00:00,32.21
2016-08-12 00:00:00,32.45
2016-08-15 00:00:00,33.64
2016-08-16 00:00:00,33.82
2016-08-17 00:00:00,34.44
2016-08-18 00:00:00,34.61
2016-08-19 00:00:00,34.56
2016-08-22 00:00:00,34.31
2016-08-23 00:00:00,34.32
2016-08-24 00:00:00,33.99
2016-08-25 00:00:00,33.32
2016-08-26 00:00:00,33.35
2016-08-29 00:00:00,33.22
2016-08-30 00:00:00,33.14
2016-08-31 00:00:00,32.87
2016-09-01 00:00:00,32.55
2016-09-02 00:00:00,33.04
2016-09-06 00:00:00,33.13
2016-09-07 00:00:00,33.15
2016-09-08 00:00:00,33.27
2016-09-09 00:00:00,33.37
2016-09-12 00:00:00,32.64
2016-09-13 00:00:00,31.85
2016-09-14 00:00:00,31.86
2016-09-15 00:00:00,32.28
2016-09-16 00:00:00,32.23
2016-09-19 00:00:00,33.08
2016-09-20 00:00:00,34.09
2016-09-21 00:00:00,33.66
2016-09-22 00:00:00,34.21
2016-09-23 00:00:00,33.56
2016-09-26 00:00:00,33.35
2016-09-27 00:00:00,33.35
2016-09-28 00:00:00,32.89
2016-09-29 00:00:00,33.34
2016-09-30 00:00:00,33.44
2016-10-03 00:00:00,33.24
2016-10-04 00:00:00,33.1
2016-10-05 00:00:00,32.84
2016-10-06 00:00:00,33.3
2016-10-07 00:00:00,33.31
2016-10-10 00:00:00,33.82
2016-10-11 00:00:00,33.35
2016-10-12 00:00:00,33.34
2016-10-13 00:00:00,33.38
2016-10-14 00:00:00,34.38
2016-10-17 00:00:00,35.44
2016-10-18 00:00:00,35.07
2016-10-19 00:00:00,35.4
2016-10-20 00:00:00,35.05
2016-10-21 00:00:00,35.12
2016-10-24 00:00:00,35.99
2016-10-25 00:00:00,35.8
2016-10-26 00:00:00,35.72
2016-10-27 00:00:00,35.11
2016-10-28 00:00:00,35.41
2016-10-31 00:00:00,35.17
2016-11-01 00:00:00,34.85
2016-11-02 00:00:00,34.98
2016-11-03 00:00:00,35.1
2016-11-04 00:00:00,34.71
2016-11-07 01:00:00,34.79
2016-11-08 01:00:00,35.31
2016-11-09 01:00:00,34.31
2016-11-10 01:00:00,34.77
2016-11-11 01:00:00,34.44
2016-11-14 01:00:00,33.95
2016-11-15 01:00:00,34.21
2016-11-16 01:00:00,34.1
2016-11-17 01:00:00,33.7
2016-11-18 01:00:00,34.05
2016-11-21 01:00:00,34.93
2016-11-22 01:00:00,34.77
2016-11-23 01:00:00,37.14
2016-11-25 01:00:00,36.94
2016-11-28 01:00:00,36.97
2016-11-29 01:00:00,36.62
2016-11-30 01:00:00,36.99
2016-12-01 01:00:00,37.85
2016-12-02 01:00:00,37.72
2016-12-05 01:00:00,37.67
2016-12-06 01:00:00,37.82
2016-12-07 01:00:00,37.93
2016-12-08 01:00:00,37.26
2016-12-09 01:00:00,36.94
2016-12-12 01:00:00,36.97
2016-12-13 01:00:00,36.78
2016-12-14 01:00:00,36.92
2016-12-15 01:00:00,36.74
2016-12-16 01:00:00,36.74
2016-12-19 01:00:00,36.56
2016-12-20 01:00:00,36.35
2016-12-21 01:00:00,36.34
2016-12-22 01:00:00,35.09
2016-12-23 01:00:00,34.88
2016-12-27 01:00:00,35.4
2016-12-28 01:00:00,35.12
2016-12-29 01:00:00,34.79
2016-12-30 01:00:00,34.66
2017-01-03 01:00:00,34.81
2017-01-04 01:00:00,35.21
2017-01-05 01:00:00,35.22
2017-01-06 01:00:00,34.98
2017-01-09 01:00:00,35.49
2017-01-10 01:00:00,35.64
2017-01-11 01:00:00,36.0
2017-01-12 01:00:00,36.07
2017-01-13 01:00:00,35.6
2017-01-17 01:00:00,35.56
2017-01-18 01:00:00,35.58
2017-01-19 01:00:00,35.44
2017-01-20 01:00:00,35.15
2017-01-23 01:00:00,35.13
2017-01-24 01:00:00,35.28
2017-01-25 01:00:00,34.87
2017-01-26 01:00:00,34.47
2017-01-27 01:00:00,34.27
2017-01-30 01:00:00,33.61
2017-01-31 01:00:00,33.85
2017-02-01 01:00:00,34.31
2017-02-02 01:00:00,34.59
2017-02-03 01:00:00,33.86
2017-02-06 01:00:00,34.44
2017-02-07 01:00:00,34.3
2017-02-08 01:00:00,34.69
2017-02-09 01:00:00,34.67
2017-02-10 01:00:00,34.61
2017-02-13 01:00:00,34.17
2017-02-14 01:00:00,34.14
2017-02-15 01:00:00,33.94
2017-02-16 01:00:00,33.52
2017-02-17 01:00:00,33.16
2017-02-21 01:00:00,32.95
2017-02-22 01:00:00,33.0
2017-02-23 01:00:00,32.59
2017-02-24 01:00:00,32.67
2017-02-27 01:00:00,32.63
2017-02-28 01:00:00,33.93
2017-03-01 01:00:00,34.74
2017-03-02 01:00:00,34.13
2017-03-03 01:00:00,34.38
2017-03-06 01:00:00,34.27
2017-03-07 01:00:00,33.73
2017-03-08 01:00:00,33.54
2017-03-09 01:00:00,33.11
2017-03-10 01:00:00,32.68
2017-03-13 00:00:00,32.12
2017-03-14 00:00:00,32.3
2017-03-15 00:00:00,32.22
2017-03-16 00:00:00,32.26
2017-03-17 00:00:00,32.3
2017-03-20 00:00:00,32.74
2017-03-21 00:00:00,33.14
2017-03-22 00:00:00,33.52
2017-03-23 00:00:00,33.22
2017-03-24 00:00:00,32.23
2017-03-27 00:00:00,32.29
2017-03-28 00:00:00,32.47
2017-03-29 00:00:00,32.21
2017-03-30 00:00:00,32.01
2017-03-31 00:00:00,31.78
2017-04-03 00:00:00,31.42
2017-04-04 00:00:00,31.43
2017-04-05 00:00:00,31.83
2017-04-06 00:00:00,31.37
2017-04-07 00:00:00,31.62
2017-04-10 00:00:00,31.35
2017-04-11 00:00:00,31.07
2017-04-12 00:00:00,31.24
2017-04-13 00:00:00,31.19
2017-04-17 00:00:00,31.8
2017-04-18 00:00:00,31.14
2017-04-19 00:00:00,31.58
2017-04-20 00:00:00,32.12
2017-04-21 00:00:00,32.16
2017-04-24 00:00:00,31.93
2017-04-25 00:00:00,31.85
2017-04-26 00:00:00,32.16
2017-04-27 00:00:00,31.96
2017-04-28 00:00:00,31.71
2017-05-01 00:00:00,32.16
2017-05-02 00:00:00,32.62
2017-05-03 00:00:00,32.56
2017-05-04 00:00:00,32.5
2017-05-05 00:00:00,32.9
2017-05-08 00:00:00,32.94
2017-05-09 00:00:00,32.89
2017-05-10 00:00:00,32.28
2017-05-11 00:00:00,32.49
2017-05-12 00:00:00,32.84
2017-05-15 00:00:00,33.02
2017-05-16 00:00:00,33.01
2017-05-17 00:00:00,33.15
2017-05-18 00:00:00,32.44
2017-05-19 00:00:00,33.04
2017-05-22 00:00:00,32.94
2017-05-23 00:00:00,32.34
2017-05-24 00:00:00,32.28
2017-05-25 00:00:00,32.04
2017-05-26 00:00:00,31.6
2017-05-30 00:00:00,31.42
2017-05-31 00:00:00,31.34
2017-06-01 00:00:00,31.25
2017-06-02 00:00:00,31.01
2017-06-05 00:00:00,31.31
2017-06-06 00:00:00,31.39
2017-06-07 00:00:00,31.36
2017-06-08 00:00:00,31.85
2017-06-09 00:00:00,32.29
2017-06-12 00:00:00,31.94
2017-06-13 00:00:00,32.09
2017-06-14 00:00:00,32.09
2017-06-15 00:00:00,32.74
2017-06-16 00:00:00,33.11
2017-06-19 00:00:00,32.82
2017-06-20 00:00:00,32.02
2017-06-21 00:00:00,31.85
2017-06-22 00:00:00,32.05
2017-06-23 00:00:00,32.09
2017-06-26 00:00:00,31.99
2017-06-27 00:00:00,32.54
2017-06-28 00:00:00,32.56
2017-06-29 00:00:00,32.86
2017-06-30 00:00:00,33.34
2017-07-03 00:00:00,33.58
2017-07-05 00:00:00,33.71
2017-07-06 00:00:00,33.38
2017-07-07 00:00:00,33.32
2017-07-10 00:00:00,34.17
2017-07-11 00:00:00,34.32
2017-07-12 00:00:00,33.99
2017-07-13 00:00:00,33.5
2017-07-14 00:00:00,33.68
2017-07-17 00:00:00,33.44
2017-07-18 00:00:00,33.59
2017-07-19 00:00:00,33.88
2017-07-20 00:00:00,34.45
2017-07-21 00:00:00,34.27
2017-07-24 00:00:00,34.05
2017-07-25 00:00:00,33.97
2017-07-26 00:00:00,34.21
2017-07-27 00:00:00,34.29
2017-07-28 00:00:00,35.02
2017-07-31 00:00:00,35.13
2017-08-01 00:00:00,34.28
2017-08-02 00:00:00,34.57
2017-08-03 00:00:00,33.8
2017-08-04 00:00:00,34.03
2017-08-07 00:00:00,33.93
2017-08-08 00:00:00,34.22
2017-08-09 00:00:00,34.53
2017-08-10 00:00:00,34.16
2017-08-11 00:00:00,33.99
2017-08-14 00:00:00,33.77
2017-08-15 00:00:00,33.04
2017-08-16 00:00:00,33.18
2017-08-17 00:00:00,33.55
2017-08-18 00:00:00,33.97
2017-08-21 00:00:00,34.17
2017-08-22 00:00:00,34.42
2017-08-23 00:00:00,35.06
2017-08-24 00:00:00,35.13
2017-08-25 00:00:00,34.95
2017-08-28 00:00:00,34.96
2017-08-29 00:00:00,34.65
2017-08-30 00:00:00,34.69
2017-08-31 00:00:00,35.06
2017-09-01 00:00:00,35.67
2017-09-05 00:00:00,35.44
2017-09-06 00:00:00,35.56
2017-09-07 00:00:00,35.43
2017-09-08 00:00:00,34.94
2017-09-11 00:00:00,35.15
2017-09-12 00:00:00,35.19
2017-09-13 00:00:00,35.09
2017-09-14 00:00:00,35.08
2017-09-15 00:00:00,34.81
2017-09-18 00:00:00,34.43
2017-09-19 00:00:00,34.76
2017-09-20 00:00:00,34.91
2017-09-21 00:00:00,34.34
2017-09-22 00:00:00,34.22
2017-09-25 00:00:00,34.01
2017-09-26 00:00:00,33.45
2017-09-27 00:00:00,33.22
2017-09-28 00:00:00,32.82
2017-09-29 00:00:00,32.82
2017-10-02 00:00:00,32.52
2017-10-03 00:00:00,32.75
2017-10-04 00:00:00,33.23
2017-10-05 00:00:00,33.0
2017-10-06 00:00:00,32.95
2017-10-09 00:00:00,33.26
2017-10-10 00:00:00,33.11
2017-10-11 00:00:00,33.15
2017-10-12 00:00:00,33.28
2017-10-13 00:00:00,33.69
2017-10-16 00:00:00,33.59
2017-10-17 00:00:00,33.59
2017-10-18 00:00:00,33.41
2017-10-19 00:00:00,33.83
2017-10-20 00:00:00,34.16
2017-10-23 00:00:00,34.63
2017-10-24 00:00:00,34.34
2017-10-25 00:00:00,34.26
2017-10-26 00:00:00,34.5
2017-10-27 00:00:00,34.84
2017-10-30 00:00:00,34.68
2017-10-31 00:00:00,34.75
2017-11-01 00:00:00,34.9
2017-11-02 00:00:00,34.86
2017-11-03 00:00:00,34.42
2017-11-06 01:00:00,34.73
2017-11-07 01:00:00,35.02
2017-11-08 01:00:00,35.37
2017-11-09 01:00:00,35.14
2017-11-10 01:00:00,34.81
2017-11-13 01:00:00,34.33
2017-11-14 01:00:00,34.01
2017-11-15 01:00:00,34.75
2017-11-16 01:00:00,34.43
2017-11-17 01:00:00,34.44
2017-11-20 01:00:00,33.95
2017-11-21 01:00:00,34.32
2017-11-22 01:00:00,34.2
2017-11-24 01:00:00,34.08
2017-11-27 01:00:00,33.74
2017-11-28 01:00:00,34.13
2017-11-29 01:00:00,34.07
2017-11-30 01:00:00,33.85
2017-12-01 01:00:00,33.69
2017-12-04 01:00:00,33.44
2017-12-05 01:00:00,33.5
2017-12-06 01:00:00,33.17
2017-12-07 01:00:00,33.33
2017-12-08 01:00:00,33.62
2017-12-11 01:00:00,33.46
2017-12-12 01:00:00,33.45
2017-12-13 01:00:00,33.21
2017-12-14 01:00:00,33.18
2017-12-15 01:00:00,33.16
2017-12-18 01:00:00,33.02
2017-12-19 01:00:00,33.39
2017-12-20 01:00:00,33.13
2017-12-21 01:00:00,32.83
2017-12-22 01:00:00,32.94
2017-12-26 01:00:00,33.42
2017-12-27 01:00:00,33.27
2017-12-28 01:00:00,32.71
2017-12-29 01:00:00,33.26
2018-01-02 01:00:00,33.55
2018-01-03 01:00:00,33.9
2018-01-04 01:00:00,33.87
2018-01-05 01:00:00,33.76
2018-01-08 01:00:00,33.54
2018-01-09 01:00:00,33.7
2018-01-10 01:00:00,33.45
2018-01-11 01:00:00,33.15
2018-01-12 01:00:00,33.13
2018-01-16 01:00:00,32.79
2018-01-17 01:00:00,32.51
2018-01-18 01:00:00,32.23
2018-01-19 01:00:00,32.28
2018-01-22 01:00:00,32.16
2018-01-23 01:00:00,32.52
2018-01-24 01:00:00,32.68
2018-01-25 01:00:00,32.5
2018-01-26 01:00:00,32.79
2018-01-29 01:00:00,32.87
2018-01-30 01:00:00,33.08
2018-01-31 01:00:00,33.07
2018-02-01 01:00:00,32.9
2018-02-02 01:00:00,32.51
2018-02-05 01:00:00,32.5
2018-02-06 01:00:00,33.16
2018-02-07 01:00:00,32.56
2018-02-08 01:00:00,32.21
2018-02-09 01:00:00,31.96
2018-02-12 01:00:00,31.85
2018-02-13 01:00:00,31.57
2018-02-14 01:00:00,31.8
2018-02-15 01:00:00,31.7
2018-02-16 01:00:00,31.54
2018-02-20 01:00:00,32.04
2018-02-21 01:00:00,32.28
2018-02-22 01:00:00,32.25
2018-02-23 01:00:00,32.56
2018-02-26 01:00:00,32.86
2018-02-27 01:00:00,32.4
2018-02-28 01:00:00,32.23
2018-03-01 01:00:00,32.39
2018-03-02 01:00:00,32.3
2018-03-05 01:00:00,32.21
2018-03-06 01:00:00,32.48
2018-03-07 01:00:00,32.1
2018-03-08 01:00:00,31.84
2018-03-09 01:00:00,31.59
2018-03-12 00:00:00,31.75
2018-03-13 00:00:00,32.22
2018-03-14 00:00:00,31.71
2018-03-15 00:00:00,32.06
2018-03-16 00:00:00,31.98
2018-03-19 00:00:00,32.06
2018-03-20 00:00:00,31.74
2018-03-21 00:00:00,32.37
2018-03-22 00:00:00,31.88
2018-03-23 00:00:00,31.42
2018-03-26 00:00:00,31.46
2018-03-27 00:00:00,31.58
2018-03-28 00:00:00,31.62
2018-03-29 00:00:00,31.87
2018-04-02 00:00:00,32.04
2018-04-03 00:00:00,32.34
2018-04-04 00:00:00,31.68
2018-04-05 00:00:00,31.78
2018-04-06 00:00:00,31.53
2018-04-09 00:00:00,31.52
2018-04-10 00:00:00,31.85
2018-04-11 00:00:00,31.53
2018-04-12 00:00:00,31.63
2018-04-13 00:00:00,31.48
2018-04-16 00:00:00,31.18
2018-04-17 00:00:00,31.19
2018-04-18 00:00:00,31.43
2018-04-19 00:00:00,31.41
2018-04-20 00:00:00,31.56
