time,close
1970-01-01 00:00:00,13.249999999999966
1970-02-02 00:00:00,15.519999999999966
1970-03-02 00:00:00,15.529999999999966
1970-04-01 00:00:00,16.789999999999964
1970-05-01 00:00:00,16.589999999999968
1970-06-01 00:00:00,15.799999999999969
1970-07-01 00:00:00,16.189999999999966
1970-08-03 00:00:00,15.719999999999969
1970-09-01 00:00:00,17.199999999999967
1970-10-01 00:00:00,19.34999999999997
1970-11-02 00:00:00,18.41999999999997
1970-12-01 00:00:00,17.869999999999965
1971-01-01 00:00:00,18.50999999999997
1971-02-01 00:00:00,18.449999999999967
1971-03-01 00:00:00,18.159999999999968
1971-04-01 00:00:00,17.309999999999967
1971-05-03 00:00:00,18.18999999999997
1971-06-01 00:00:00,19.93999999999997
1971-07-01 00:00:00,20.50999999999997
1971-08-02 00:00:00,20.02999999999997
1971-09-01 00:00:00,19.609999999999967
1971-10-01 00:00:00,20.50999999999997
1971-11-01 00:00:00,19.59999999999997
1971-12-01 00:00:00,19.079999999999966
1972-01-03 00:00:00,18.709999999999965
1972-02-01 00:00:00,18.649999999999967
1972-03-01 00:00:00,19.149999999999967
1972-04-03 00:00:00,18.52999999999997
1972-05-01 00:00:00,18.57999999999997
1972-06-01 00:00:00,17.389999999999965
1972-07-03 00:00:00,17.00999999999997
1972-08-01 00:00:00,17.429999999999968
1972-09-01 00:00:00,17.32999999999997
1972-10-02 00:00:00,17.32999999999997
1972-11-01 00:00:00,16.859999999999967
1972-12-01 00:00:00,16.779999999999966
1973-01-01 00:00:00,17.46999999999997
1973-02-01 00:00:00,20.27999999999997
1973-03-01 00:00:00,21.38999999999997
1973-04-02 00:00:00,22.769999999999968
1973-05-01 00:00:00,25.989999999999966
1973-06-01 00:00:00,26.04999999999997
1973-07-02 00:00:00,31.609999999999967
1973-08-01 00:00:00,28.149999999999967
1973-09-03 00:00:00,31.54999999999997
1973-10-01 00:00:00,28.679999999999968
1973-11-01 00:00:00,32.50999999999997
1973-12-03 00:00:00,35.85999999999997
1974-01-01 00:00:00,43.72999999999997
1974-02-01 00:00:00,48.75999999999996
1974-03-01 00:00:00,46.90999999999997
1974-04-01 00:00:00,50.47999999999996
1974-05-01 00:00:00,52.37999999999997
1974-06-03 00:00:00,55.10999999999997
1974-07-01 00:00:00,68.70999999999997
1974-08-01 00:00:00,63.33999999999996
1974-09-02 00:00:00,75.78999999999996
1974-10-01 00:00:00,67.53999999999996
1974-11-01 00:00:00,69.03999999999996
1974-12-02 00:00:00,66.84999999999997
1975-01-01 00:00:00,62.62999999999997
1975-02-03 00:00:00,56.33999999999996
1975-03-03 00:00:00,62.90999999999996
1975-04-01 00:00:00,57.31999999999996
1975-05-01 00:00:00,55.56999999999996
1975-06-02 00:00:00,56.01999999999996
1975-07-01 00:00:00,60.85999999999996
1975-08-01 00:00:00,58.819999999999965
1975-09-01 00:00:00,59.209999999999965
1975-10-01 00:00:00,55.80999999999996
1975-11-03 00:00:00,53.64999999999996
1975-12-01 00:00:00,52.47999999999996
1976-01-01 00:00:00,52.22999999999996
1976-02-02 00:00:00,53.43999999999996
1976-03-01 00:00:00,52.63999999999996
1976-04-01 00:00:00,52.53999999999997
1976-05-03 00:00:00,53.499999999999964
1976-06-01 00:00:00,55.80999999999997
1976-07-01 00:00:00,55.00999999999996
1976-08-02 00:00:00,57.75999999999996
1976-09-01 00:00:00,56.89999999999996
1976-10-01 00:00:00,58.529999999999966
1976-11-01 00:00:00,56.62999999999997
1976-12-01 00:00:00,56.419999999999966
1977-01-03 00:00:00,57.65999999999997
1977-02-01 00:00:00,58.709999999999965
1977-03-01 00:00:00,63.19999999999997
1977-04-01 00:00:00,64.46999999999997
1977-05-02 00:00:00,66.81999999999996
1977-06-01 00:00:00,60.92999999999998
1977-07-01 00:00:00,56.64999999999998
1977-08-01 00:00:00,54.59999999999997
1977-09-01 00:00:00,55.35999999999997
1977-10-03 00:00:00,54.589999999999975
1977-11-01 00:00:00,57.12999999999997
1977-12-01 00:00:00,57.68999999999997
1978-01-02 00:00:00,57.089999999999975
1978-02-01 00:00:00,58.89999999999998
1978-03-01 00:00:00,62.91999999999997
1978-04-03 00:00:00,64.11999999999998
1978-05-01 00:00:00,65.93999999999997
1978-06-01 00:00:00,62.779999999999966
1978-07-03 00:00:00,62.01999999999997
1978-08-01 00:00:00,63.669999999999966
1978-09-01 00:00:00,64.57999999999997
1978-10-02 00:00:00,66.07999999999997
1978-11-01 00:00:00,64.64999999999996
1978-12-01 00:00:00,64.19999999999997
1979-01-01 00:00:00,64.60999999999997
1979-02-01 00:00:00,66.69999999999997
1979-03-01 00:00:00,66.73999999999998
1979-04-02 00:00:00,65.07999999999997
1979-05-01 00:00:00,64.76999999999997
1979-06-01 00:00:00,65.80999999999997
1979-07-02 00:00:00,65.15999999999997
1979-08-01 00:00:00,66.09999999999997
1979-09-03 00:00:00,65.86999999999998
1979-10-01 00:00:00,65.09999999999997
1979-11-01 00:00:00,65.99999999999997
1979-12-03 00:00:00,63.44999999999997
1980-01-01 00:00:00,63.42999999999998
1980-02-01 00:00:00,61.94999999999997
1980-03-03 00:00:00,59.369999999999976
1980-04-01 00:00:00,58.32999999999997
1980-05-01 00:00:00,59.46999999999997
1980-06-02 00:00:00,61.80999999999997
1980-07-01 00:00:00,65.15999999999998
1980-08-01 00:00:00,64.02999999999997
1980-09-01 00:00:00,62.67999999999998
1980-10-01 00:00:00,63.64999999999998
1980-11-03 00:00:00,65.33999999999997
1980-12-01 00:00:00,60.65999999999998
1981-01-01 00:00:00,58.259999999999984
1981-02-02 00:00:00,59.49999999999999
1981-03-02 00:00:00,59.81999999999998
1981-04-01 00:00:00,58.49999999999999
1981-05-01 00:00:00,57.20999999999999
1981-06-01 00:00:00,55.34999999999999
1981-07-01 00:00:00,56.22999999999999
1981-08-03 00:00:00,53.76999999999998
1981-09-01 00:00:00,53.01999999999998
1981-10-01 00:00:00,53.19999999999999
1981-11-02 00:00:00,51.70999999999999
1981-12-01 00:00:00,50.13999999999999
1982-01-01 00:00:00,51.14999999999999
1982-02-01 00:00:00,49.38999999999999
1982-03-01 00:00:00,49.13999999999999
1982-04-01 00:00:00,50.03999999999999
1982-05-03 00:00:00,49.11999999999999
1982-06-01 00:00:00,47.97999999999999
1982-07-01 00:00:00,47.26999999999998
1982-08-02 00:00:00,46.44999999999999
1982-09-01 00:00:00,45.60999999999999
1982-10-01 00:00:00,45.329999999999984
1982-11-01 00:00:00,45.24999999999999
1982-12-01 00:00:00,44.42999999999999
1983-01-03 00:00:00,45.42999999999999
1983-02-01 00:00:00,44.22999999999999
1983-03-01 00:00:00,46.04999999999998
1983-04-01 00:00:00,46.94999999999999
1983-05-02 00:00:00,45.71999999999999
1983-06-01 00:00:00,46.38999999999999
1983-07-01 00:00:00,50.24
1983-08-01 00:00:00,60.03
1983-09-01 00:00:00,58.60999999999999
1983-10-03 00:00:00,54.66
1983-11-01 00:00:00,53.23999999999999
1983-12-01 00:00:00,55.19999999999999
1984-01-02 00:00:00,52.829999999999984
1984-02-01 00:00:00,53.58999999999999
1984-03-01 00:00:00,55.15999999999999
1984-04-02 00:00:00,57.61999999999999
1984-05-01 00:00:00,62.1
1984-06-01 00:00:00,58.35
1984-07-02 00:00:00,54.47999999999999
1984-08-01 00:00:00,57.17999999999999
1984-09-03 00:00:00,55.27999999999999
1984-10-01 00:00:00,57.56999999999999
1984-11-01 00:00:00,58.33999999999999
1984-12-03 00:00:00,57.83999999999999
1985-01-01 00:00:00,60.30999999999999
1985-02-01 00:00:00,61.11999999999999
1985-03-01 00:00:00,64.37999999999998
1985-04-01 00:00:00,66.56999999999998
1985-05-01 00:00:00,65.18999999999998
1985-06-03 00:00:00,64.94999999999999
1985-07-01 00:00:00,63.56999999999998
1985-08-01 00:00:00,61.079999999999984
1985-09-02 00:00:00,60.369999999999976
1985-10-01 00:00:00,59.05999999999998
1985-11-01 00:00:00,58.25999999999998
1985-12-02 00:00:00,60.29999999999998
1986-01-01 00:00:00,58.37999999999998
1986-02-03 00:00:00,55.30999999999999
1986-03-03 00:00:00,57.48999999999998
1986-04-01 00:00:00,56.83999999999999
1986-05-01 00:00:00,55.38999999999999
1986-06-02 00:00:00,54.079999999999984
1986-07-01 00:00:00,53.75999999999999
1986-08-01 00:00:00,51.36999999999999
1986-09-01 00:00:00,51.97999999999999
1986-10-01 00:00:00,52.44999999999999
1986-11-03 00:00:00,52.65999999999999
1986-12-01 00:00:00,52.10999999999999
1987-01-01 00:00:00,53.35999999999999
1987-02-02 00:00:00,51.90999999999999
1987-03-02 00:00:00,51.88
1987-04-01 00:00:00,52.14999999999999
1987-05-01 00:00:00,52.3
1987-06-01 00:00:00,52.52
1987-07-01 00:00:00,51.78999999999999
1987-08-03 00:00:00,51.28999999999999
1987-09-01 00:00:00,52.0
1987-10-01 00:00:00,52.35
1987-11-02 00:00:00,53.41999999999999
1987-12-01 00:00:00,55.56999999999999
1988-01-01 00:00:00,55.49999999999999
1988-02-01 00:00:00,55.62
1988-03-01 00:00:00,55.26
1988-04-01 00:00:00,56.91
1988-05-02 00:00:00,59.05
1988-06-01 00:00:00,65.19
1988-07-01 00:00:00,59.74
1988-08-01 00:00:00,60.71
1988-09-01 00:00:00,57.71
1988-10-03 00:00:00,56.56999999999999
1988-11-01 00:00:00,54.75999999999999
1988-12-01 00:00:00,55.64
1989-01-02 00:00:00,54.2
1989-02-01 00:00:00,55.28
1989-03-01 00:00:00,54.09
1989-04-03 00:00:00,54.33999999999999
1989-05-01 00:00:00,52.17
1989-06-01 00:00:00,51.50999999999999
1989-07-03 00:00:00,48.85999999999999
1989-08-01 00:00:00,49.28
1989-09-01 00:00:00,49.58
1989-10-02 00:00:00,49.28999999999999
1989-11-01 00:00:00,49.06999999999999
1989-12-01 00:00:00,48.6
1990-01-01 00:00:00,48.58
1990-02-01 00:00:00,50.69999999999999
1990-03-01 00:00:00,51.30999999999999
1990-04-02 00:00:00,52.63
1990-05-01 00:00:00,52.63
1990-06-01 00:00:00,53.88
1990-07-02 00:00:00,53.96
1990-08-01 00:00:00,53.47999999999999
1990-09-03 00:00:00,52.97999999999999
1990-10-01 00:00:00,51.2
1990-11-01 00:00:00,50.74
1990-12-03 00:00:00,49.83
1991-01-01 00:00:00,50.38999999999999
1991-02-01 00:00:00,50.38
1991-03-01 00:00:00,49.63
1991-04-01 00:00:00,48.7
1991-05-01 00:00:00,48.42999999999999
1991-06-03 00:00:00,46.46
1991-07-01 00:00:00,49.17
1991-08-01 00:00:00,47.7
1991-09-02 00:00:00,47.42
1991-10-01 00:00:00,46.53999999999999
1991-11-01 00:00:00,46.00999999999999
1991-12-02 00:00:00,45.52
1992-01-01 00:00:00,45.93999999999999
1992-02-03 00:00:00,46.42999999999999
1992-03-02 00:00:00,46.24999999999999
1992-04-01 00:00:00,45.69999999999999
1992-05-01 00:00:00,47.41
1992-06-01 00:00:00,46.7
1992-07-01 00:00:00,44.39999999999999
1992-08-03 00:00:00,43.86999999999999
1992-09-01 00:00:00,44.23
1992-10-01 00:00:00,44.66
1992-11-02 00:00:00,45.67
1992-12-01 00:00:00,45.56
1993-01-01 00:00:00,45.63
1993-02-01 00:00:00,45.72
1993-03-01 00:00:00,45.47999999999999
1993-04-01 00:00:00,45.35
1993-05-03 00:00:00,45.7
1993-06-01 00:00:00,47.91
1993-07-01 00:00:00,47.31
1993-08-02 00:00:00,47.49999999999999
1993-09-01 00:00:00,47.28999999999999
1993-10-01 00:00:00,47.03999999999999
1993-11-01 00:00:00,49.69
1993-12-01 00:00:00,53.13999999999999
1994-01-03 00:00:00,52.46999999999999
1994-02-01 00:00:00,52.38999999999999
1994-03-01 00:00:00,52.24
1994-04-01 00:00:00,52.47999999999999
1994-05-02 00:00:00,51.94
1994-06-01 00:00:00,49.91
1994-07-01 00:00:00,47.49
1994-08-01 00:00:00,48.71999999999999
1994-09-01 00:00:00,48.05999999999999
1994-10-03 00:00:00,49.66
1994-11-01 00:00:00,52.68999999999999
1994-12-01 00:00:00,54.58999999999999
1995-01-02 00:00:00,53.01999999999999
1995-02-01 00:00:00,53.65999999999998
1995-03-01 00:00:00,52.829999999999984
1995-04-03 00:00:00,53.19999999999999
1995-05-01 00:00:00,53.16999999999999
1995-06-01 00:00:00,53.38999999999999
1995-07-03 00:00:00,53.95999999999999
1995-08-01 00:00:00,53.98999999999999
1995-09-01 00:00:00,54.62999999999998
1995-10-02 00:00:00,54.33999999999999
1995-11-01 00:00:00,52.61999999999999
1995-12-01 00:00:00,52.50999999999999
1996-01-01 00:00:00,51.54999999999998
1996-02-01 00:00:00,50.93999999999998
1996-03-01 00:00:00,52.08999999999998
1996-04-01 00:00:00,53.63999999999999
1996-05-01 00:00:00,52.72999999999998
1996-06-03 00:00:00,51.31999999999998
1996-07-01 00:00:00,50.47999999999998
1996-08-01 00:00:00,51.29999999999998
1996-09-02 00:00:00,49.56999999999998
1996-10-01 00:00:00,47.96999999999999
1996-11-01 00:00:00,48.34999999999998
1996-12-02 00:00:00,47.77999999999998
1997-01-01 00:00:00,48.39999999999998
1997-02-03 00:00:00,48.87999999999998
1997-03-03 00:00:00,48.14999999999998
1997-04-01 00:00:00,49.21999999999998
1997-05-01 00:00:00,47.52999999999998
1997-06-02 00:00:00,45.35999999999998
1997-07-01 00:00:00,46.229999999999976
1997-08-01 00:00:00,46.35999999999998
1997-09-01 00:00:00,47.02999999999998
1997-10-01 00:00:00,48.37999999999998
1997-11-03 00:00:00,48.619999999999976
1997-12-01 00:00:00,47.63999999999998
1998-01-01 00:00:00,47.40999999999998
1998-02-02 00:00:00,49.12999999999998
1998-03-02 00:00:00,49.27999999999997
1998-04-01 00:00:00,50.13999999999998
1998-05-01 00:00:00,47.60999999999998
1998-06-01 00:00:00,46.89999999999998
1998-07-01 00:00:00,45.44999999999997
1998-08-03 00:00:00,44.64999999999998
1998-09-01 00:00:00,45.189999999999976
1998-10-01 00:00:00,45.60999999999998
1998-11-02 00:00:00,46.39999999999998
1998-12-01 00:00:00,43.43999999999997
1999-01-01 00:00:00,42.03999999999998
1999-02-01 00:00:00,37.85999999999997
1999-03-01 00:00:00,38.90999999999997
1999-04-01 00:00:00,39.17999999999997
1999-05-03 00:00:00,37.54999999999997
1999-06-01 00:00:00,36.119999999999976
1999-07-01 00:00:00,34.65999999999997
1999-08-02 00:00:00,36.62999999999997
1999-09-01 00:00:00,35.839999999999975
1999-10-01 00:00:00,35.41999999999997
1999-11-01 00:00:00,35.869999999999976
1999-12-01 00:00:00,34.599999999999966
2000-01-03 00:00:00,35.15999999999997
2000-02-01 00:00:00,34.10999999999997
2000-03-01 00:00:00,36.58999999999997
2000-04-03 00:00:00,35.959999999999965
2000-05-01 00:00:00,33.779999999999966
2000-06-01 00:00:00,34.54999999999997
2000-09-01 00:00:00,33.68999999999997
2000-10-02 00:00:00,32.50999999999997
2000-11-01 00:00:00,32.44999999999997
2000-12-01 00:00:00,32.17999999999997
2001-01-01 00:00:00,31.849999999999973
2001-02-01 00:00:00,32.29999999999997
2001-03-01 00:00:00,33.01999999999997
2001-04-02 00:00:00,31.57999999999997
2001-05-01 00:00:00,31.529999999999973
2001-06-01 00:00:00,31.409999999999968
2001-07-02 00:00:00,34.699999999999974
2001-08-01 00:00:00,33.06999999999997
2001-09-03 00:00:00,32.12999999999997
2001-10-01 00:00:00,31.59999999999997
2001-11-01 00:00:00,31.63999999999997
2001-12-03 00:00:00,30.529999999999973
2002-01-01 00:00:00,30.38999999999997
2002-02-01 00:00:00,30.47999999999997
2002-03-01 00:00:00,31.05999999999997
2002-04-01 00:00:00,30.97999999999997
2002-05-01 00:00:00,33.34999999999997
2002-06-03 00:00:00,32.95999999999997
2002-07-01 00:00:00,34.57999999999997
2002-08-01 00:00:00,34.839999999999975
2002-09-02 00:00:00,33.949999999999974
2002-10-01 00:00:00,35.95999999999997
2002-11-01 00:00:00,36.89999999999998
2002-12-02 00:00:00,35.42999999999997
2003-01-01 00:00:00,34.449999999999974
2003-02-03 00:00:00,34.949999999999974
2003-03-03 00:00:00,35.39999999999998
2003-04-01 00:00:00,35.839999999999975
2003-05-01 00:00:00,35.95999999999997
2003-06-02 00:00:00,35.79999999999997
2003-07-01 00:00:00,33.34999999999997
2003-08-01 00:00:00,35.29999999999997
2003-09-01 00:00:00,39.09999999999997
2003-10-01 00:00:00,40.49999999999997
2003-11-03 00:00:00,41.589999999999975
2003-12-01 00:00:00,42.80999999999997
2004-01-01 00:00:00,44.23999999999997
2004-02-02 00:00:00,49.03999999999998
2004-03-01 00:00:00,47.23999999999997
2004-04-01 00:00:00,48.589999999999975
2004-05-03 00:00:00,43.35999999999997
2004-06-01 00:00:00,43.64999999999998
2004-07-01 00:00:00,39.66999999999997
2004-08-02 00:00:00,44.38999999999997
2004-09-01 00:00:00,39.92999999999997
2004-10-01 00:00:00,40.68999999999997
2004-11-01 00:00:00,39.709999999999965
2004-12-01 00:00:00,39.69999999999997
